day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
3;0;GIFT_BASKET;69548;2;69547.0;14.0;69546.0;30.0;69559;2;69560.0;14.0;69561.0;30.0;69553.5;0.0
3;100;GIFT_BASKET;69551;2;69549.0;10.0;69548.0;20.0;69561;2;69562.0;10.0;69563.0;20.0;69555.5;0.0
3;200;GIFT_BASKET;69557;14;69556.0;25.0;;;69569;14;69571.0;25.0;;;69563.5;0.0
3;300;GIFT_BASKET;69546;1;69545.0;19.0;69544.0;22.0;69557;1;69558.0;19.0;69559.0;22.0;69551.5;0.0
3;400;GIFT_BASKET;69541;19;69540.0;21.0;;;69554;19;69555.0;21.0;;;69547.5;0.0
3;500;GIFT_BASKET;69539;16;69538.0;27.0;;;69552;16;69553.0;27.0;;;69545.5;0.0
3;600;GIFT_BASKET;69543;4;69537.0;20.0;69536.0;21.0;69550;20;69551.0;21.0;;;69543.5;0.0
3;700;GIFT_BASKET;69536;1;69535.0;18.0;69534.0;29.0;69547;1;69548.0;18.0;69549.0;29.0;69541.5;0.0
3;800;GIFT_BASKET;69531;1;69530.0;10.0;69529.0;20.0;69541;1;69542.0;10.0;69543.0;20.0;69536.0;0.0
3;900;GIFT_BASKET;69521;1;69520.0;17.0;69519.0;19.0;69532;1;69533.0;17.0;69534.0;19.0;69526.5;0.0
3;1000;GIFT_BASKET;69511;5;69510.0;22.0;;;69524;12;69525.0;22.0;;;69517.5;0.0
3;1100;GIFT_BASKET;69517;1;69516.0;18.0;69515.0;18.0;69527;1;69528.0;18.0;69529.0;18.0;69522.0;0.0
3;1200;GIFT_BASKET;69523;2;69522.0;17.0;69521.0;28.0;69534;2;69535.0;17.0;69536.0;28.0;69528.5;0.0
3;1300;GIFT_BASKET;69515;1;69514.0;18.0;69513.0;17.0;69526;1;69527.0;18.0;69528.0;17.0;69520.5;0.0
3;1400;GIFT_BASKET;69524;16;69523.0;29.0;;;69537;16;69538.0;29.0;;;69530.5;0.0
3;1500;GIFT_BASKET;69525;1;69524.0;16.0;69523.0;22.0;69536;1;69537.0;16.0;69538.0;22.0;69530.5;0.0
3;1600;GIFT_BASKET;69518;16;69517.0;21.0;;;69530;16;69531.0;21.0;;;69524.0;0.0
3;1700;GIFT_BASKET;69513;19;69512.0;17.0;;;69526;19;69527.0;17.0;;;69519.5;0.0
3;1800;GIFT_BASKET;69497;1;69496.0;14.0;69495.0;21.0;69508;1;69509.0;14.0;69510.0;21.0;69502.5;0.0
3;1900;GIFT_BASKET;69503;1;69502.0;14.0;69501.0;23.0;69514;1;69515.0;14.0;69516.0;23.0;69508.5;0.0
3;2000;GIFT_BASKET;69512;1;69511.0;18.0;69510.0;19.0;69523;1;69524.0;18.0;69525.0;19.0;69517.5;0.0
3;2100;GIFT_BASKET;69508;19;69507.0;23.0;;;69520;19;69521.0;23.0;;;69514.0;0.0
3;2200;GIFT_BASKET;69497;1;69496.0;13.0;69495.0;24.0;69508;1;69509.0;13.0;69510.0;24.0;69502.5;0.0
3;2300;GIFT_BASKET;69505;2;69504.0;18.0;69503.0;27.0;69516;2;69517.0;18.0;69518.0;27.0;69510.5;0.0
3;2400;GIFT_BASKET;69520;1;69519.0;15.0;69517.0;23.0;69530;1;69531.0;15.0;69532.0;23.0;69524.5;0.0
3;2500;GIFT_BASKET;69512;1;69511.0;14.0;69510.0;23.0;69522;1;69523.0;14.0;69524.0;23.0;69517.0;0.0
3;2600;GIFT_BASKET;69517;2;69516.0;11.0;69515.0;30.0;69527;2;69528.0;11.0;69529.0;30.0;69522.0;0.0
3;2700;GIFT_BASKET;69503;2;69502.0;19.0;69501.0;27.0;69514;2;69515.0;19.0;69516.0;27.0;69508.5;0.0
